id,budget,revenue,original_title,director,genres,production_companies,vote_count,release_year,budget_adj,revenue_adj
308504,0,3643591,Last Knights,Kazuaki Kiriya,Action|Adventure,Czech Anglo Productions|Luka Productions,237,2015,0.0,3352102.24507501
314405,12000000,0,Il racconto dei racconti,Matteo Garrone,Romance|Fantasy|Horror,HanWay Films|Rai Cinema|Le Pacte|Fonds Eurimages du Conseil de l'Europe|Recorded Picture Company (RPC),211,2015,11039995.1424021,0.0
282984,11000000,27391084,Irrational Man,Woody Allen,Mystery|Drama,Sony Pictures|Gravier Productions,319,2015,10119995.5472019,25199786.192094
157843,15000000,0,Queen of the Desert,Werner Herzog,Drama|History,Benaroya Pictures|H Films|Raslan Company of America,30,2015,13799993.9280026,0.0
275601,18000000,41325328,Ricki and the Flash,Jonathan Demme,Comedy|Drama|Music,Columbia TriStar|Clinica Estetico|LStar Capital,152,2015,16559992.7136032,38019285.0315145
290762,0,0,Miss You Already,Catherine Hardwicke,Comedy|Drama|Romance,S Films|New Sparta Films,139,2015,0.0,0.0
251516,630019,0,Kung Fury,David Sandberg,Action|Comedy|Science Fiction|Fantasy,Laser Unicorns,487,2015,579617.224968421,0.0
304372,12000000,60273173,The Perfect Guy,David M. Rosenthal,Drama|Thriller,Screen Gems,122,2015,11039995.1424021,55451294.7614303
324807,0,1936524,A Bigger Splash,Luca Guadagnino,Crime|Drama|Mystery|Thriller,StudioCanal|Ministero per i Beni e le AttivitÃ  Culturali (MiBAC)|Frenesy Film Company|Sensi Contemporanei Cinema e Audiovisivo|Cota Film,69,2015,0.0,1781601.29609542
252512,10000000,7587485,While We're Young,Noah Baumbach,Drama|Comedy,Scott Rudin Productions|A24,265,2015,9199995.95200178,6980483.12858742
257091,40000000,106511453,Get Hard,Etan Cohen,Comedy,Gary Sanchez Productions|Warner Bros.,661,2015,36799983.8080071,97990493.6441828
228968,0,0,Kidnapping Mr. Heineken,Daniel Alfredson,Drama|Action|Crime|Thriller,Umedia|Informant Europe SPRL|European Film Company,131,2015,0.0,0.0
347969,60000000,0,The Ridiculous 6,Frank Coraci,Comedy|Western,Happy Madison Productions,252,2015,55199975.7120106,0.0
237756,0,0,Kill Me Three Times,Kriv Stenders,Comedy|Thriller,Parabolic Pictures|Stable Way Entertainment|Cargo Films|Media House Capital,96,2015,0.0,0.0
293646,25000000,24902723,The 33,Patricia Riggen,History|Drama,Alcon Entertainment|Phoenix Pictures|Fabula|Half Circle,262,2015,22999989.8800044,22910495.0793821
245168,14000000,16002420,Suffragette,Sarah Gavron,Drama|History,Ruby Films|PathÃ©|Film4,231,2015,12879994.3328024,14722219.9222232
311291,0,0,45 Years,Andrew Haigh,Drama,The Bureau,167,2015,0.0,0.0
301351,6000000,11122090,We Are Your Friends,Max Joseph,Drama|Music|Romance,Working Title Films,412,2015,5519997.57120106,10232318.2977799
248574,0,6075,Barely Lethal,Kyle Newman,Adventure|Action|Comedy,A24,215,2015,0.0,5588.99754084108
225728,0,13192457,Macbeth,Justin Kurzel,History|Drama|War,Studio Canal|See-Saw Films|Creative Scotland|Film4|Anton Capital Entertainment (ACE),269,2015,0.0,12137055.0996957
326425,0,16775,Extraction,Steven C. Miller,Action|Thriller,Emmett/Furla Films|Oasis Films|Aperture Entertainment|Twirly Films Limited,57,2015,0.0,15432.9932094829
342474,0,0,Jenny's Wedding,Mary Agnes Donoghue,Comedy|Drama,MM Productions|Merced Media Partners|PalmStar Media,92,2015,0.0,0.0
277217,0,0,Descendants,Kenny Ortega,Music|Action|Adventure|Comedy|Family,Walt Disney Television,262,2015,0.0,0.0
207936,0,0,Tumbledown,Sean Mewshaw,Music|Romance|Comedy,Echo Films|Bron Studios|Hahnscape,22,2015,0.0,0.0
250734,0,30229977,Far from the Madding Crowd,Thomas Vinterberg,Romance|Drama,Fox Searchlight Pictures|DNA Films|BBC Films,220,2015,0.0,27811566.6029106
249688,0,3002884,The End of the Tour,James Ponsoldt,Drama,A24,126,2015,0.0,2762652.06443309
268238,10000000,85978266,The Second Best Exotic Marigold Hotel,John Madden,Drama|Comedy,Participant Media|Fox Searchlight|Blueprint Pictures,196,2015,9199995.95200178,79099969.9160132
256962,20000000,6420319,Little Boy,Alejandro Monteverde,Comedy|Drama|War,Metanoia Films,113,2015,18399991.9040035,5906690.88105601
322456,0,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Brandon Vietti,Action|Adventure|Animation|Family,Warner Bros. Animation,14,2015,0.0,0.0
302528,0,1986615,Remember,Atom Egoyan,Drama|Thriller,Serendipity Point Films|Egoli Tossell Film AG,75,2015,0.0,1827684.9958186
222936,37000000,26250020,Aloha,Cameron Crowe,Adventure|Comedy|Romance,Columbia Pictures|Vinyl Films|Regency Enterprises|Sony Pictures Entertainment (SPE)|RatPac Entertainment,469,2015,34039985.0224065,24150007.7739965
316002,26000000,0,Accidental Love,David O. Russell|Stephen Greene,Romance|Comedy,K. JAM Media,64,2015,23919989.4752046,0.0
365806,0,0,Halo: The Fall of Reach,Ian Kirby,Action|Animation|Science Fiction,343 Industries|The Sequence Group,32,2015,0.0,0.0
10317,28000000,7002261,Our Brand Is Crisis,David Gordon Green,Drama|Comedy,Participant Media|Smokehouse Pictures,122,2015,25759988.6656049,6442077.28548599
334538,0,0,Into the Forest,Patricia Rozema,Drama|Science Fiction,Rhombus Media|Bron Studios,57,2015,0.0,0.0
306947,0,231737,The Invitation,Karyn Kusama,Thriller,Pandastorm Pictures,192,2015,0.0,213197.946192903
328901,0,0,The Benefactor,Andrew Renzi,Drama,KSM,55,2015,0.0,0.0
382517,0,0,Open Season: Scared Silly,David Feiss,Animation|Comedy|Family|Adventure,Sony Pictures Animation,33,2015,0.0,0.0
310133,0,134552,Cop Car,Jon Watts,Thriller,Park Pictures|Audax Films|Dark Arts Film|End Cue,174,2015,0.0,123787.785533374
237584,0,0,Mojave,William Monahan,Thriller,Atlas Independent|Henceforth Pictures|Highland Film Group|MICA Entertainment,17,2015,0.0,0.0
288036,0,3214116,Sleeping with Other People,Leslye Headland,Comedy,Sidney Kimmel Entertainment|Gary Sanchez Productions|IM Global,197,2015,0.0,2956985.41892641
354110,11000000,0,Forsaken,Jon Cassar,Western|Drama,Minds Eye Entertainment|Panacea Entertainment|Moving Pictures Media,53,2015,10119995.5472019,0.0
331781,0,8413144,Amy,Asif Kapadia,Documentary|Music,On The Corner Films|Universal Music,345,2015,0.0,7740089.0743608
253161,0,0,Madame Bovary,Sophie Barthes,Drama,A Company Filmproduktionsgesellschaft|Aleph Motion Pictures|Aden Film,52,2015,0.0,0.0
312831,0,0,The Hallow,Corin Hardy,Fantasy|Horror,Prescience|Bord Scannan na hEireann / Irish Film Board|Fantastic Films|Altitude Film Entertainment|Occupant Entertainment,122,2015,0.0,0.0
316322,0,0,Barbie in Princess Power,Zeke Norton,Family|Animation,Mattel Playground Productions,13,2015,0.0,0.0
301846,0,0,Howl,Paul Hyett,Horror,Starchild Pictures,62,2015,0.0,0.0
306745,7000000,573335,Freeheld,Peter Sollett,Romance|Drama,Double Feature Films|Endgame Entertainment|High Frequency Entertainment,86,2015,6439997.16640124,527467.967914094
332340,0,0,Man Up,Ben Palmer,Romance|Comedy,Big Talk Productions|StudioCanal,264,2015,0.0,0.0
292431,3000000,695269,Love,Gaspar NoÃ©,Drama|Romance,Wild Bunch|Les CinÃ©mas de la Zone|Rectangle Productions|Scope Pictures|RT Features,307,2015,2759998.78560053,639647.198555232
300693,9600000,2541554,Truth,James Vanderbilt,Drama,Echo Lake Entertainment|RatPac Entertainment|Mythology Entertainment (II),89,2015,8831996.11392171,2338228.65117939
333381,0,0,Return to Sender,Fouad Mikati,Thriller,Voltage Pictures|Arrow Films|Boo Pictures,88,2015,0.0,0.0
256924,10000000,10835752,Danny Collins,Dan Fogelman,Comedy|Drama|Music,Big Indie Pictures|ShivHans Pictures,114,2015,9199995.95200178,9968887.45368952
253414,15000000,3020664,Rock the Kasbah,Barry Levinson,Comedy|Music|War,Shangri-La Entertainment|QED International|Dune Films|Venture Forth,56,2015,13799993.9280026,2779009.65723575
254172,2240000,0,Fathers and Daughters,Gabriele Muccino,Drama,Andrea Leone Films|Fear of God Films|Busted Shark Productions,142,2015,2060799.09324839,0.0
320588,1000000,14444999,"Hello, My Name Is Doris",Michael Showalter,Comedy|Drama|Romance,Red Crown Productions|Haven Entertainment,87,2015,919999.595200178,13289393.2326669
157544,13000000,1784763,The Vatican Tapes,Mark Neveldine,Thriller|Horror,Lakeshore Entertainment|Lionsgate|H2F Entertainment|Pantelion Films,164,2015,11959994.7376023,1641981.23752825
283235,8000000,1411927,99 Homes,Ramin Bahrani,Drama,Imagenation Abu Dhabi FZ|Hyde Park Entertainment|Broad Green Pictures|Noruz Films,121,2015,7359996.76160142,1298972.2684522
243938,14000000,12314651,Hot Tub Time Machine 2,Steve Pink,Comedy,Paramount Pictures|Metro-Goldwyn-Mayer (MGM),244,2015,12879994.3328024,11329473.9350314
86835,0,0,Knight of Cups,Terrence Malick,Romance|Drama,Waypoint Entertainment|Dogwood Films,101,2015,0.0,0.0
254905,4000000,143101,Manglehorn,David Gordon Green,Drama,Worldview Entertainment,35,2015,3679998.38080071,131652.86207274
309242,0,0,Mississippi Grind,Ryan Fleck|Anna Boden,Drama,Electric City Entertainment|Sycamore Pictures|Gowanus Projections,74,2015,0.0,0.0
332502,0,0,400 Days,Matt Osterman,Mystery|Science Fiction|Thriller,New Artists Alliance,98,2015,0.0,0.0
286192,0,0,Lava,James Ford Murphy,Animation|Comedy|Family|Fantasy|Music,Pixar Animation Studios,298,2015,0.0,0.0
284674,0,0,Air,Christian Cantamessa,Thriller|Science Fiction,Automatik Entertainment|Circle of Confusion|Skybound Entertainment,135,2015,0.0,0.0
360055,0,0,Riot,John Lyde,Action,Mainstay Productions,11,2015,0.0,0.0
352179,0,0,Septembers of Shiraz,Wayne Blair,Drama|Thriller,Eclectic pictures|AMBI Group,14,2015,0.0,0.0
246127,0,8034,Every Thing Will Be Fine,Wim Wenders,Drama,Neue Road Movies|Film i VÃ¤st|Montauk Productions|GÃ¶ta Film,44,2015,0.0,7391.27674783823
338676,0,0,Extinction,Miguel Ãngel Vivas,Drama|Horror|Science Fiction,Vaca Films|La Ferme! Productions|Laokoon Filmgroup|Ombra Films|TelefÃ³nica Studios,135,2015,0.0,0.0
330982,0,0,The Childhood of a Leader,Brady Corbet,Mystery|Drama|Horror,Hepp Film|Bow and Arrow Entertainment|FilmTeam|Bron Capital Partners,25,2015,0.0,0.0
232572,8000000,35991087,A Walk in the Woods,Ken Kwapis,Drama|Adventure|Comedy,Wildwood Enterprises|Route One Films,171,2015,7359996.76160142,33111785.4708143
112454,0,0,Clown,Jon Watts,Horror,Zed Filmworks|Cross Creek Pictures|Vertebra Films|PS 260,182,2015,0.0,0.0
243940,3300000,64110728,The Lazarus Effect,David Gelb,Thriller|Horror,Lionsgate|Blumhouse Productions|Chapter One Films,327,2015,3035998.66416058,58981843.8079887
321528,0,0,Batman vs. Robin,Jay Oliva,Action|Adventure|Animation,Warner Bros. Animation|DC Entertainment,142,2015,0.0,0.0
317744,8000000,0,Careful What You Wish For,Elizabeth Allen Rosenbaum,Thriller,Hyde Park Entertainment|Troika Pictures|Amasia Entertainment|Merced Media Partners|Roberi Media,57,2015,7359996.76160142,0.0
239573,35000000,14431253,Unfinished Business,Ken Scott,Comedy,Studio Babelsberg|Regency Enterprises|Escape Artists|New Regency Pictures,241,2015,32199985.8320062,13276746.9182313
167810,2000000,45431,Lost River,Ryan Gosling,Fantasy|Thriller,Bold Films|Marc Platt Productions|Phantasma,129,2015,1839999.19040035,41796.5016095392
319075,0,0,Cobain: Montage of Heck,Brett Morgen,Music|Documentary,HBO Documentary Films|Public Road Productions,197,2015,0.0,0.0
316042,0,0,Hyena Road,Paul Gross,War|Drama,Rhombus Media|International Traders|Buffalo Gal Pictures|Whizbang Films|Triple 7 Films,29,2015,0.0,0.0
334527,7000000,0,Criminal Activities,Jackie Earle Haley,Thriller|Crime|Drama,NeeNee Productions|Capacity Pictures|May Day Movies,67,2015,6439997.16640124,0.0
300153,12000000,0,Life,Anton Corbijn,Drama,See-Saw Films,75,2015,11039995.1424021,0.0
228203,0,45710059,"McFarland, USA",Niki Caro,Drama,Walt Disney Pictures|Mayhem Pictures,139,2015,0.0,42053235.7765762
332704,0,0,Backtrack,Michael Petroni,Horror|Mystery,Head Gear Films|Screen Australia|Metrol Technology|Bankside Films,52,2015,0.0,0.0
278236,0,0,X+Y,Morgan Matthews,Drama,Original Pictures|Head Gear Films|Minnow Films,133,2015,0.0,0.0
276839,3000000,0,Home Sweet Hell,Anthony Burns,Drama|Comedy,Darko Entertainment|Passcode Entertainment|Donnybrook4 Productions,136,2015,2759998.78560053,0.0
326215,6000000,0,Ooops! Noah is Gone...,Toby Genkel|Sean McCormack,Animation|Adventure|Comedy,Skyline Entertainment|Moetion Films|Ulysses Filmproduktion|Fabrique d'images,50,2015,5519997.57120106,0.0
363689,0,0,The Unspoken,Sheldon Wilson,Thriller|Horror,Lighthouse Pictures|Sapphire Fire Limited,10,2015,0.0,0.0
318256,0,0,Hot Girls Wanted,Jill Bauer|Ronna Gradus,Documentary,Two to Tangle Productions,158,2015,0.0,0.0
299245,100000,42664410,The Gallows,Travis Cluff|Chris Lofing,Horror|Thriller,New Line Cinema|Blumhouse Productions|Management 360|Tremendum Pictures,247,2015,91999.9595200178,39251239.9294544
333344,0,0,Dirty Weekend,Neil LaBute,Drama|Comedy,Horsethief Pictures,12,2015,0.0,0.0
357096,0,0,I Spit on Your Grave III: Vengeance is Mine,R.D. Braunstein,Horror|Thriller,Cinetel Films,100,2015,0.0,0.0
309299,0,0,Experimenter,Michael Almereyda,History|Drama,FJ Productions|BB Film Productions,94,2015,0.0,0.0
314385,10000000,3334927,By the Sea,Angelina Jolie,Drama|Romance,Plan B Entertainment|Jolie Pas|Pellikola,82,2015,9199995.95200178,3068131.49002214
333596,0,0,Woodlawn,Andrew Erwin|Jon Erwin,Drama,Sony Pictures,32,2015,0.0,0.0
361042,0,0,The Hollow,Sheldon Wilson,Horror|TV Movie,Sonar Entertainment,19,2015,0.0,0.0
353686,0,0,Visions,Kevin Greutert,Thriller|Horror,Blumhouse Productions|Chapter One Films,67,2015,0.0,0.0
318954,0,1236094,Beyond the Mask,Chad Burns,Action,Burns Family Studios,13,2015,0.0,1137205.97962936
289191,0,0,I Am Here,Anders Morgenthaler,Drama|Thriller,Zentropa Entertainments,18,2015,0.0,0.0
324333,0,0,Wild Horses,Robert Duvall,Crime|Drama,Patriot Pictures,16,2015,0.0,0.0
252164,0,0,Pressure,Ron Scalpello,Drama|Thriller,Isle of Man Film|Bigscope Films|Pinewood Pictures,29,2015,0.0,0.0
360784,0,0,Hidden,Ross Duffer|Matt Duffer,Thriller|Horror,Primal Pictures|Warner Bros.,96,2015,0.0,0.0
336313,0,157768,Hell & Back,Tom Gianas|Ross Shuman,Fantasy|Comedy|Animation,Freestyle Releasing|ShadowMachine Films,47,2015,0.0,145146.496135541
240483,21000000,0,Robot Overlords,Jon Wright,Adventure|Science Fiction|Action,British Film Institute (BFI)|Northern Ireland Screen|Pinewood Studios|British Film Company|Tempo Productions Limited,63,2015,19319991.4992037,0.0
321494,0,0,The Man with the Iron Fists 2,Roel ReinÃ©,Action,Living Films|Arcade Pictures|Iron Fists,43,2015,0.0,0.0
353595,0,0,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,Rick Morales,Action|Adventure|Animation|Family,Warner Bros. Animation,17,2015,0.0,0.0
264337,0,0,Spare Parts,Sean McNamara,Action|Drama|Family,Brookwell-McNamara Entertainment|Pantelion Film|Televisa|Circle of Confusion,38,2015,0.0,0.0
289716,0,0,The World Made Straight,David Burris,Drama,Myriad Pictures|Dreambridge Films|Bifrost Pictures,13,2015,0.0,0.0
296065,0,0,Last Shift,Anthony DiBlasi,Horror|Thriller,Skyra Entertainment,77,2015,0.0,0.0
337029,0,0,Frankenstein,Bernard Rose,Horror|Thriller,Eclectic pictures|Summerstorm Entertainment|Bad Badger,14,2015,0.0,0.0
317952,0,0,Cartel Land,Matthew Heineman,Drama|Documentary,The Documentary Group|Our Time Projects,112,2015,0.0,0.0
325358,20000000,0,Superfast!,Jason Friedberg|Aaron Seltzer,Comedy,The Safran Company|3 in the Box,60,2015,18399991.9040035,0.0
272548,0,0,Moonwalkers,Antoine Bardou-Jacquet,Comedy,Nexus Factory|Partizan Films|Potemkin Productions,53,2015,0.0,0.0
340275,0,0,Chi-Raq,Spike Lee,Music|Drama|Crime|Comedy,40 Acres & A Mule Filmworks|Amazon Studios,33,2015,0.0,0.0
309887,5300000,0,Bad Asses on the Bayou,Craig Moss,Comedy|Action,Sense and Sensibility Ventures|Silver Nitrate,24,2015,4875997.85456094,0.0
302429,0,13603453,Strange Magic,Gary Rydstrom,Music|Animation|Family|Fantasy,Lucasfilm|Touchstone Pictures,68,2015,0.0,12515171.2533246
253331,9000000,21571189,Black or White,Mike Binder,Drama,Treehouse Pictures,72,2015,8279996.3568016,19845485.1479865
293771,0,0,Dead Rising,Zach Lipovsky,Horror|Science Fiction,Di Bonaventura Pictures|Contradiction Films|Dead Rising Productions|Legendary Digital Media,82,2015,0.0,0.0
323373,0,0,Deathgasm,Jason Lei Howden,Comedy|Horror,The New Zealand Film Commission|Timpson Films|MPI Media Group|Metalheads,83,2015,0.0,0.0
323027,0,0,Justice League: Gods and Monsters,Sam Liu,Action|Animation|Fantasy,DC Comics|Warner Bros. Animation,99,2015,0.0,0.0
297806,13000000,1646788,I Saw the Light,Marc Abraham,Drama|Music,Bron Studios|RatPac Entertainment,19,2015,11959994.7376023,1515044.29338051
253626,0,316472,Good Kill,Andrew Niccol,Action|Drama|Thriller,Voltage Pictures|Sobini Films|Dune Films,132,2015,0.0,291154.11189219
354251,0,0,Southbound,Roxanne Benjamin|David Bruckner|Patrick Horvath|Chad Villella|Matt Bettinelli-Olpin|Tyler Gillett|Justin Martinez|Radio Silence,Fantasy|Thriller|Horror|Science Fiction,Willowbrook Regent Films,73,2015,0.0,0.0
329637,0,0,Star Trek: Renegades,Tim Russ,Action|Science Fiction|Adventure|Fantasy,ST Renegades,31,2015,0.0,0.0
257444,0,0,The Boy,Craig Macneill,Thriller|Drama|Horror,Chiller Films|SpectreVision,22,2015,0.0,0.0
355338,0,0,Riley's First Date?,Josh Cooley,Animation|Family,Walt Disney Pictures|Pixar Animation Studios,137,2015,0.0,0.0
271736,0,3286448,The Program,Stephen Frears,Drama,StudioCanal|Working Title Films,107,2015,0.0,3023530.82964643
309581,0,0,Lila & Eve,Charles Stone III,Thriller|Drama,A&E Television Networks|ChickFlick Productions|Lifetime Productions,78,2015,0.0,0.0
293970,0,0,The Final Girls,Todd Strauss-Schulson,Horror|Comedy,Groundswell Productions|Ulterior Productions|Studio Solutions,211,2015,0.0,0.0
279690,0,0,He Never Died,Jason Krawczyk,Thriller|Horror|Comedy|Drama,Alternate Ending Studios|108 Media,65,2015,0.0,0.0
