id,budget,revenue,original_title,director,genres,vote_count,release_year,budget_adj,revenue_adj
26388,1987650,19152480,Buried,Rodrigo CortÃ©s,Drama|Thriller|Mystery,458,2010,1987650.0,19152480.0
38778,69000000,86387857,Dinner for Schmucks,Jay Roach,Comedy,324,2010,69000000.0,86387857.0
13477,0,36699403,When in Rome,Mark Steven Johnson,Fantasy|Comedy|Romance,249,2010,0.0,36699403.0
46541,13000000,0,Game of Death,Giorgio Serafini,Adventure|Action|Thriller,25,2010,13000000.0,0.0
52338,0,0,Waiting for Forever,James Keach,Drama|Romance,81,2010,0.0,0.0
39781,4000000,34705850,The Kids Are All Right,Lisa Cholodenko,Comedy|Drama,280,2010,4000000.0,34705850.0
48844,0,0,The Search for Santa Paws,Robert Vince,Adventure,18,2010,0.0,0.0
42684,10000000,66821036,Skyline,Colin Strause|Greg Strause,Science Fiction,304,2010,10000000.0,66821036.0
48289,20000000,45636368,The Debt,John Madden,Drama|Thriller,147,2010,20000000.0,45636368.0
49953,0,0,Sammy's avonturen: De geheime doorgang,Ben Stassen,Animation|Family,91,2010,0.0,0.0
44718,7500000,0,Get Low,Aaron Schneider,Comedy|Drama|Mystery,41,2010,7500000.0,0.0
38199,15000000,0,Unthinkable,Gregor Jordan,Action|Adventure|Drama|Thriller,237,2010,15000000.0,0.0
39013,2000000,13831503,Winter's Bone,Debra Granik,Drama,289,2010,2000000.0,13831503.0
31900,0,0,Gainsbourg (vie hÃ©roÃ¯que),Joann Sfar,Drama,57,2010,0.0,0.0
27004,7000000,46488,Ca$h,Stephen Milburn Anderson,Crime|Thriller|Comedy,33,2010,7000000.0,46488.0
39691,85000000,112483764,Cats & Dogs 2 : The Revenge of Kitty Galore,Brad Peyton,Comedy|Family,60,2010,85000000.0,112483764.0
44244,0,0,Camp Rock 2: The Final Jam,Paul Hoen,TV Movie|Drama|Comedy|Music|Romance,185,2010,0.0,0.0
37931,10000000,6110000,MacGruber,Jorma Taccone,Action|Adventure|Comedy,95,2010,10000000.0,6110000.0
38843,0,0,Ramona and Beezus,Elizabeth Allen Rosenbaum,Comedy|Family,158,2010,0.0,0.0
7978,150000000,0,The Wolfman,Joe Johnston,Horror|Thriller|Drama,299,2010,150000000.0,0.0
27583,0,6153967,Greenberg,Noah Baumbach,Comedy|Drama|Romance,72,2010,0.0,6153967.0
42888,120000000,48668907,How Do You Know,James L. Brooks,Comedy|Drama|Romance,136,2010,120000000.0,48668907.0
16290,20000000,0,Jackass 3D,Jeff Tremaine,Comedy|Documentary|Action,302,2010,20000000.0,0.0
54551,0,0,Minions: Banana,Kyle Balda|Samuel Tourneux,Animation|Comedy|Family,113,2010,0.0,0.0
50479,0,0,Avalon High,Stuart Gillard,Drama|Family|Fantasy,89,2010,0.0,0.0
58496,0,8212430,Senna,Asif Kapadia,Documentary,178,2010,0.0,8212430.0
52208,0,0,Nude Nuns With Big Guns,Joseph Guzman,Thriller|Action|Comedy,22,2010,0.0,0.0
45649,500000,98017,Rubber,Quentin Dupieux,Comedy|Drama|Fantasy|Horror|Mystery,140,2010,500000.0,98017.0
66193,0,3826,Sinners and Saints,William Kaufman,Action|Thriller|Crime,16,2010,0.0,3826.0
23172,28000000,45236543,The Spy Next Door,Brian Levant,Action|Comedy|Family,210,2010,28000000.0,45236543.0
34016,20000000,49779728,She's Out of My League,Jim Field Smith,Comedy|Romance,318,2010,20000000.0,49779728.0
41215,0,265318,Black Death,Christopher Smith,Drama|Horror|Action|Thriller|Mystery,107,2010,0.0,265318.0
46503,0,0,All Good Things,Andrew Jarecki,Drama|Mystery|Thriller|Crime|Romance,192,2010,0.0,0.0
53172,12000000,204940,Henry's Crime,Malcolm Venville,Action|Comedy|Thriller,49,2010,12000000.0,204940.0
37414,13000000,0,The Killer Inside Me,Michael Winterbottom,Crime|Drama|Thriller,88,2010,13000000.0,0.0
48838,25000000,4644108,London Boulevard,William Monahan,Drama|Crime,151,2010,25000000.0,4644108.0
44603,50000000,105197635,Hereafter,Clint Eastwood,Drama|Fantasy,279,2010,50000000.0,105197635.0
51250,10000000,0,Gun,Jessy Terrero,Action|Thriller,20,2010,10000000.0,0.0
43931,25000000,19829957,My Soul to Take,Wes Craven,Drama|Horror|Mystery|Thriller,75,2010,25000000.0,19829957.0
42194,30000000,967000,TEKKEN,Dwight H. Little,Crime|Drama|Action|Thriller|Science Fiction,110,2010,30000000.0,967000.0
42194,30000000,967000,TEKKEN,Dwight H. Little,Crime|Drama|Action|Thriller|Science Fiction,110,2010,30000000.0,967000.0
60309,25000000,15478800,The Conspirator,Robert Redford,Crime|Drama|History,78,2010,25000000.0,15478800.0
35153,4500000,0,The Heavy,Marcus Warren,Action|Adventure|Foreign|Thriller,10,2010,4500000.0,0.0
34803,21000000,49050886,Death at a Funeral,Neil LaBute,Comedy,134,2010,21000000.0,49050886.0
46441,0,0,Mirrors 2,VÃ­ctor GarcÃ­a,Horror|Mystery|Thriller,66,2010,0.0,0.0
44835,7000000,382946,Hesher,Spencer Susser,Drama,104,2010,7000000.0,382946.0
44629,5000000,1000000,Animal Kingdom,David MichÃ´d,Drama|Thriller|Crime,117,2010,5000000.0,1000000.0
38579,50000000,83761844,Marmaduke,Tom Dey,Family|Comedy,75,2010,50000000.0,83761844.0
59490,0,6467348,Cave of Forgotten Dreams,Werner Herzog,Documentary|Family,32,2010,0.0,6467348.0
43943,0,538000,Jack Goes Boating,Philip Seymour Hoffman,Comedy|Drama|Romance,22,2010,0.0,538000.0
45569,0,0,Red Hill,Patrick Hughes,Action|Thriller|Western,23,2010,0.0,0.0
44363,0,3065860,Frozen,Adam Green,Thriller,322,2010,0.0,3065860.0
33909,70000000,134748021,Wall Street: Money Never Sleeps,Oliver Stone,Drama|Crime,325,2010,70000000.0,134748021.0
65760,0,0,The Whistleblower,Larysa Kondracki,Drama|Thriller|Crime,75,2010,0.0,0.0
47626,0,0,Legend of the BoneKnapper Dragon,John Puglisi,TV Movie|Animation|Fantasy,42,2010,0.0,0.0
40247,3000000,0,Please Give,Nicole Holofcener,Comedy|Drama,24,2010,3000000.0,0.0
43434,18000000,871279,Carlos,Olivier Assayas,Crime|Drama|Thriller|History,35,2010,18000000.0,871279.0
38407,50000000,0,Shanghai,Mikael HÃ¥fstrÃ¶m,Drama|Mystery|Romance,28,2010,50000000.0,0.0
60011,0,0,The Bang Bang Club,Steven Silver,Drama|Romance,33,2010,0.0,0.0
50838,0,8020,Wrecked,Michael Greenspan,Thriller|Mystery,54,2010,0.0,8020.0
47518,8500000,0,The Tortured,Robert Lieberman,Horror,22,2010,8500000.0,0.0
35690,0,0,The Last Song,Julie Anne Robinson,Drama|Family|Romance,529,2010,0.0,0.0
74997,0,0,The Human Centipede 2 (Full Sequence),Tom Six,Drama|Horror|Crime,159,2010,0.0,0.0
44009,8000000,18124262,Another Year,Mike Leigh,Comedy|Drama,46,2010,8000000.0,18124262.0
44874,0,0,Barbie: A Fashion Fairytale,William Lau,Family|Animation,31,2010,0.0,0.0
45658,5000000,2614773,Everything Must Go,Dan Rush,Comedy|Drama|Romance,111,2010,5000000.0,2614773.0
33555,0,0,Sherlock Holmes,Rachel Goldenberg,Fantasy|Drama|Horror|Action|Thriller,35,2010,0.0,0.0
29427,20000000,54956140,The Crazies,Breck Eisner,Mystery|Horror|Action,320,2010,20000000.0,54956140.0
48946,0,0,Chatroom,Hideo Nakata,Drama|Thriller,65,2010,0.0,0.0
41180,0,0,The Client List,Eric Laneuville,Drama,25,2010,0.0,0.0
51200,10000,0,í¬í™” ì†ìœ¼ë¡œ,John H. Lee,War,21,2010,10000.0,0.0
27585,5000000,5129058,Rabbit Hole,John Cameron Mitchell,Drama,73,2010,5000000.0,5129058.0
39210,8000000,0,Somewhere,Sofia Coppola,Drama,120,2010,8000000.0,0.0
12819,20000000,39300000,Alpha and Omega,Anthony Bell|Ben Gluck,Family|Animation,84,2010,20000000.0,39300000.0
38031,22000000,0,You Will Meet a Tall Dark Stranger,Woody Allen,Comedy|Drama|Romance,131,2010,22000000.0,0.0
36950,0,0,You Don't Know Jack,Barry Levinson,Drama,49,2010,0.0,0.0
47533,0,0,Scooby-Doo! Curse of the Lake Monster,Brian Levant,Mystery|Fantasy|Comedy|Adventure,31,2010,0.0,0.0
51170,0,0,Open Season 3,Cody Cameron,Animation|Family|Comedy,64,2010,0.0,0.0
43920,0,430041,Dog Pound,Kim Chapiron,Drama,53,2010,0.0,430041.0
40205,0,0,16 Wishes,Peter DeLuise,Fantasy|Drama|Family,162,2010,0.0,0.0
35558,0,0,StarStruck,Michael Grossman,Comedy|Romance|TV Movie,112,2010,0.0,0.0
41135,0,0,Operation: Endgame,Fouad Mikati,Adventure|Action|Comedy|Thriller,33,2010,0.0,0.0
41515,80000000,201584141,Yogi Bear,Eric Brevig,Comedy|Family|Animation|Adventure,146,2010,80000000.0,201584141.0
37932,0,0,Flicka 2,Michael Damian,Adventure,13,2010,0.0,0.0
35217,0,0,Friendship!,Markus Goller,Comedy,33,2010,0.0,0.0
41592,5773100,18144030,StreetDance 3D,Max Giwa|Dania Pasquini,Drama,54,2010,5773100.0,18144030.0
48466,0,0,Scared Shrekless,Gary Trousdale|Raman Hui,Animation|Comedy,49,2010,0.0,0.0
38570,0,0,The 41â€“Yearâ€“Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,Craig Moss,Comedy,17,2010,0.0,0.0
38093,0,21520719,Just Wright,Sanaa Hamri,Comedy|Drama|Romance,70,2010,0.0,21520719.0
45162,3500000,0,Superman/Batman: Apocalypse,Lauren Montgomery,Animation|Action|Adventure,95,2010,3500000.0,0.0
45132,2500000,324138,Super,James Gunn,Comedy|Action|Drama,211,2010,2500000.0,324138.0
44638,20000000,346594,The Tempest,Julie Taymor,Fantasy|Drama,16,2010,20000000.0,346594.0
41179,0,0,PiÃ¨ce MontÃ©e,Denys Granier-Deferre,Comedy,10,2010,0.0,0.0
45013,5800000,0,Burning Palms,Christopher B. Landon,Comedy|Drama|Family,11,2010,5800000.0,0.0
48392,4466000,0,Sound of Noise,Johannes StjÃ¤rne Nilsson|Ola Simonsson,Comedy,29,2010,4466000.0,0.0
51736,0,0,Bloomington,Fernanda Cardoso,Drama|Romance,23,2010,0.0,0.0
59457,3100000,0,Womb,Benedek Fliegauf,Romance|Science Fiction,40,2010,3100000.0,0.0
51256,0,0,Donkey's Christmas Shrektacular,Walt Dohrn,Fantasy|Animation|Drama|Comedy|Science Fiction,14,2010,0.0,0.0
46198,1400000,0,My Girlfriend's Boyfriend,Daryn Tufts,Comedy|Romance,31,2010,1400000.0,0.0
45745,550000,0,Sintel,Colin Levy,Animation|Fantasy,51,2010,550000.0,0.0
12685,10000000,0,BloodRayne: The Third Reich,Uwe Boll,Action|Adventure|Fantasy|Horror,38,2010,10000000.0,0.0
50337,0,0,Firebreather,Peter Chung,Adventure|Fantasy|Animation|Action|Thriller,19,2010,0.0,0.0
38626,0,0,Going Postal,Jon Jones,Fantasy|Comedy|Science Fiction,36,2010,0.0,0.0
43641,0,0,Superman/Shazam!: The Return of Black Adam,Joaquim Dos Santos,Animation|Action,46,2010,0.0,0.0
44918,0,0,Titanic II,Shane Van Dyke,Action|Adventure|Thriller,32,2010,0.0,0.0
45272,15000000,20529194,Country Strong,Shana Feste,Drama|Romance,49,2010,15000000.0,20529194.0
47386,500000,0,YellowBrickRoad,Andy Mitton|Jesse Holland,Horror|Thriller,22,2010,500000.0,0.0
30061,0,0,Justice League: Crisis on Two Earths,Sam Liu|Lauren Montgomery,Action|Adventure|Animation,79,2010,0.0,0.0
39452,0,4790751,Exit Through the Gift Shop,Banksy,Documentary,200,2010,0.0,4790751.0
46934,0,850994,Mr. Nice,Bernard Rose,Crime|Drama|Comedy,33,2010,0.0,850994.0
73211,10000000,0,Kongen av BastÃ¸y,Marius Holst,Drama|Action,32,2010,10000000.0,0.0
43930,27000000,16504936,"Tomorrow, When the War Began",Stuart Beattie,Action|Adventure|Drama,112,2010,27000000.0,16504936.0
45756,0,0,Sint,Dick Maas,Horror|Comedy,25,2010,0.0,0.0
129269,0,0,Into the Universe with Stephen Hawking,Iain Riddick|Martin Williams|Nathan Williams,Documentary,15,2010,0.0,0.0
33107,0,0,And Soon the Darkness,Marcos Efron,Horror|Thriller|Crime|Mystery,54,2010,0.0,0.0
41382,0,0,Lottery Ticket,Erik White,Comedy,30,2010,0.0,0.0
367186,0,0,The Pillars of the Earth,Sergio Mimica-Gezzan,Drama|History|Romance,22,2010,0.0,0.0
27569,31000000,15134293,Extraordinary Measures,Tom Vaughan,Drama,44,2010,31000000.0,15134293.0
278427,0,0,Family Guy Presents: It's a Trap!,Peter Shin,Animation|Fantasy|Comedy|Science Fiction,89,2010,0.0,0.0
44040,10000000,33583175,Devil,John Erick Dowdle,Horror|Mystery|Thriller,433,2010,10000000.0,33583175.0
46837,0,539957,Kaboom,Gregg Araki,Science Fiction|Comedy|Mystery,68,2010,0.0,539957.0
31007,0,42145,Welcome to the Rileys,Jake Scott,Drama,80,2010,0.0,42145.0
80188,0,0,Boy Wonder,Michael Morrissey,Action|Crime|Drama|Thriller,26,2010,0.0,0.0
44716,15000000,0,HÃ¦vnen,Susanne Bier,Drama,60,2010,15000000.0,0.0
60695,0,0,Sundays at Tiffany's,Mark Piznarski,Drama|Romance,16,2010,0.0,0.0
40619,0,0,Day & Night,Teddy Newton,Animation|Adventure|Comedy|Family|Fantasy,179,2010,0.0,0.0
39053,7000000,0,Cyrus,Jay Duplass|Mark Duplass,Comedy|Drama|Romance,75,2010,7000000.0,0.0
29564,8000000,0,Smokin' Aces 2: Assassins' Ball,P.J. Pesce,Action|Comedy|Crime|Thriller,53,2010,8000000.0,0.0
58446,0,0,Daydream Nation,Michael Goldbach,Drama|Romance,35,2010,0.0,0.0
71622,0,0,Atrocious,Fernando Barreda Luna,Horror|Thriller,24,2010,0.0,0.0
64956,0,0,Inception: The Cobol Job,Ian Kirby,Animation|Action|Thriller|Science Fiction,177,2010,0.0,0.0
89704,0,338987,Happy People: A Year in the Taiga,Werner Herzog|Dmitry Vasyukov,Documentary,22,2010,0.0,338987.0
34563,14000000,21409028,Our Family Wedding,Rick Famuyiwa,Comedy,26,2010,14000000.0,21409028.0
50090,0,0,ì˜í˜•ì œ,Jang Hoon,Drama|Thriller|Foreign,10,2010,0.0,0.0
52010,0,0,"Ultramarines: A Warhammer 40,000 Movie",Martyn Pick,Animation|Science Fiction,15,2010,0.0,0.0
48495,104002432,0,Double Wedding,Craig Pryce,Comedy|Drama|Romance,12,2010,104002432.0,0.0
31261,100000,1000000,Halo Legends,Shinji Aramaki|Hideki Futamura,Action|Animation|Science Fiction,19,2010,100000.0,1000000.0
34751,0,0,Free Willy: Escape From Pirate's Cove,Will Geiger,Action|Adventure|Drama|Family,22,2010,0.0,0.0
46829,30000000,8454301,Barney's Version,Richard J. Lewis,Comedy|Drama,70,2010,30000000.0,8454301.0
55061,0,693181,Frankie & Alice,Geoffrey Sax,Drama|Thriller,14,2010,0.0,693181.0
12201,80000000,74901339,Edge of Darkness,Martin Campbell,Crime|Drama|Mystery|Thriller,276,2010,80000000.0,74901339.0
44678,0,0,Altitude,Kaare Andrews,Horror|Action|Thriller|Science Fiction,36,2010,0.0,0.0
49787,0,0,The Reef,Andrew Traucki,Drama|Horror|Thriller,59,2010,0.0,0.0
57749,0,0,The Clinic,James Rabbitts,Mystery|Horror|Thriller|Crime,25,2010,0.0,0.0
31035,0,0,En ganske snill mann,Hans Petter Moland,Comedy|Crime|Drama,14,2010,0.0,0.0
44877,4600000,1163967,4.3.2.1,Noel Clarke|Mark Davis,Action|Thriller|Crime|Romance,37,2010,4600000.0,1163967.0
70695,4000000,55125,Dirty Girl,Abe Sylvia,Drama|Comedy,36,2010,4000000.0,55125.0
51409,0,0,The Tree,Julie Bertuccelli,Drama,23,2010,0.0,0.0
54559,0,0,Minions: Orientation Day,Kyle Balda|Samuel Tourneux,Animation|Comedy|Family,79,2010,0.0,0.0
42296,30000,3045943,Catfish,Henry Joost|Ariel Schulman,Documentary,125,2010,30000.0,3045943.0
35169,35000000,39340177,Furry Vengeance,Roger Kumble,Comedy,75,2010,35000000.0,39340177.0
45324,12500000,1083683,Casino Jack,George Hickenlooper,Crime|Comedy|Drama,43,2010,12500000.0,1083683.0
37737,0,0,Kites,Anurag Basu,Drama|Action|Romance,30,2010,0.0,0.0
32206,2500000,0,Quantum Apocalypse,Justin Jones,TV Movie|Science Fiction,11,2010,2500000.0,0.0
43919,2500000,52604,Hatchet II,Adam Green,Horror|Comedy|Thriller,42,2010,2500000.0,52604.0
47559,0,0,The First Grader,Justin Chadwick,Romance|Drama,16,2010,0.0,0.0
189197,120000000,0,The Pacific,Jeremy Podeswa|Tim Van Patten|David Nutter|Graham Yost|Carl Franklin|Tony To,War|Drama|Action|Adventure|History,183,2010,120000000.0,0.0
44263,0,0,Chun sing gai bei,Benny Chan,Action|Thriller|Science Fiction|Foreign,11,2010,0.0,0.0
44037,2500000,0,Lake Placid 3,G.E. Furst,Horror|Action|Science Fiction|Thriller,16,2010,2500000.0,0.0
70588,0,0,The Myth of the American Sleepover,David Robert Mitchell,Romance|Comedy|Drama,18,2010,0.0,0.0
49350,0,0,Harriet the Spy: Blog Wars,Ron Oliver,Comedy|Drama|Family|TV Movie,25,2010,0.0,0.0
43935,20000000,4634062,Dylan Dog: Dead of Night,Kevin Munroe,Action|Comedy|Horror|Mystery|Science Fiction,69,2010,20000000.0,4634062.0
63561,0,0,Ben Hur,Steve Shill,Family|History|Action|Drama,14,2010,0.0,0.0
42307,0,0,Road Train,Dean Francis,Horror|Thriller|Science Fiction,14,2010,0.0,0.0
70076,0,0,Lying to Be Perfect,Gary Harvey,Comedy,23,2010,0.0,0.0
47407,500000,0,Milf,Scott Wheeler,Comedy,11,2010,500000.0,0.0
38568,30000,617000,Howl,Rob Epstein|Jeffrey Friedman,Drama,45,2010,30000.0,617000.0
43942,3000000,103735,Freakonomics,Alex Gibney|Rachel Grady|Heidi Ewing|Seth Gordon|Eugene Jarecki|Morgan Spurlock,Documentary,25,2010,3000000.0,103735.0
47607,65000,0,Tiny Furniture,Lena Dunham,Comedy,29,2010,65000.0,0.0
56601,12500000,3878993,The Perfect Game,William Dear,Drama|Family,12,2010,12500000.0,3878993.0
47218,0,215576,Happythankyoumoreplease,Josh Radnor,Comedy|Romance,51,2010,0.0,215576.0
55692,0,0,Scrat's Continental Crack-Up,Steve Martino|Mike Thurmeier,Animation,20,2010,0.0,0.0
36515,2500000,0,The Prince & Me 4: The Elephant Adventure,Catherine Cyran,Comedy|Romance,14,2010,2500000.0,0.0
43263,0,0,Jesse Stone: No Remorse,Robert Harmon,Drama|Thriller|Crime|Mystery,10,2010,0.0,0.0
55215,2500000,0,Dead Space: Aftermath,Mike Disa,Animation|Horror|Science Fiction,19,2010,2500000.0,0.0
60575,0,0,Prowl,Patrik Syversen,Horror|Thriller,17,2010,0.0,0.0
52015,650000,33245,Stake Land,Jim Mickle,Drama|Horror|Action|Thriller|Science Fiction,143,2010,650000.0,33245.0
41988,0,0,DC Showcase: Jonah Hex,Joaquim Dos Santos,Animation|Action|Western,11,2010,0.0,0.0
69270,13000000,0,Super Hybrid,Eric Valette,Horror,14,2010,13000000.0,0.0
41827,0,0,Red White & Blue,Simon Rumley,Drama|Thriller,13,2010,0.0,0.0
39312,0,1422910,Restrepo,Tim Hetherington|Sebastian Junger,Documentary|War,78,2010,0.0,1422910.0
46528,425000000,11087569,The Warrior's Way,Sngmoo Lee,Adventure|Fantasy|Action|Western|Thriller,74,2010,425000000.0,11087569.0
44992,0,0,Hubble 3D,Toni Myers,Documentary,31,2010,0.0,0.0
50204,10000000,4349187,Burke & Hare,John Landis,Comedy|Thriller,75,2010,10000000.0,4349187.0
43642,0,0,Abandoned,Michael Feifer,Drama|Mystery|Thriller,23,2010,0.0,0.0
59437,0,63931,Beautiful Boy,Shawn Ku,Drama,13,2010,0.0,63931.0
32916,0,0,Scooby-Doo! Abracadabra-Doo,Spike Brandt,Animation|Comedy|Family|Mystery,12,2010,0.0,0.0
45662,0,0,Space Chimps 2: Zartog Strikes Back,John H. Williams,Animation|Family,17,2010,0.0,0.0
46812,4400000,0,Lost Boys: The Thirst,Darlo Piana,Action|Adventure|Comedy,26,2010,4400000.0,0.0
56272,0,10,Elektra Luxx,Sebastian Gutierrez,Action|Comedy|Drama,23,2010,0.0,10.0
32612,0,0,The Traveler,Michael Oblowitz,Horror|Thriller,10,2010,0.0,0.0
12645,10000000,55089,Inhale,Baltasar KormÃ¡kur,Drama|Action|Thriller,21,2010,10000000.0,55089.0
37495,967686,4270000,Four Lions,Chris Morris,Comedy|Crime|Drama,262,2010,967686.0,4270000.0
39681,0,0,Les 7 jours du talion,Daniel Grou,Drama|Horror|Thriller,23,2010,0.0,0.0
43418,7347125,0,Beneath Hill 60,Jeremy Sims,Drama|History|War,28,2010,7347125.0,0.0
50053,0,0,2010: Moby Dick,Trey Stokes,Action|Adventure|Drama|Horror|Science Fiction,17,2010,0.0,0.0
62728,0,0,Brighton Rock,Rowan Joffe,Drama|Thriller|Crime,22,2010,0.0,0.0
63727,0,0,Exorcismus,Manuel Carballo,Foreign|Horror|Thriller,24,2010,0.0,0.0
36801,0,0,Cemetery Junction,Ricky Gervais|Stephen Merchant,Drama|Comedy,42,2010,0.0,0.0
30587,0,0,Aziz Ansari: Intimate Moments for a Sensual Evening,Jason Woliner,Comedy,14,2010,0.0,0.0
51859,0,0,Gekijouban Trigun: Badlands Rumble,Satoshi Nishimura,Action|Comedy|Animation,15,2010,0.0,0.0
42918,0,178174,Winnebago Man,Ben Steinbauer,Comedy|Documentary,13,2010,0.0,178174.0
25891,0,0,ExTerminators,John Inwood,Comedy|Drama,17,2010,0.0,0.0
55785,0,0,NEDs,Peter Mullan,Drama,24,2010,0.0,0.0
57419,0,0,"Montevideo, Bog te video!",Dragan BjelogrliÄ‡,Adventure|Drama|History|Romance,11,2010,0.0,0.0
44991,2000000,0,The Four-Faced Liar,Jacob Chase,Comedy|Drama|Romance,10,2010,2000000.0,0.0
43939,0,0,I'm Still Here,Casey Affleck,Music|Comedy|Drama,49,2010,0.0,0.0
59435,0,1279,An Invisible Sign,Marilyn Agrelo,Family|Drama|Romance|Comedy,26,2010,0.0,1279.0
35221,0,0,Father of Invention,Trent Cooper,Comedy|Drama,23,2010,0.0,0.0
46689,1500000,187716,Waste Land,Lucy Walker,Documentary|Foreign,23,2010,1500000.0,187716.0
47088,7000000,453079,The Extra Man,Shari Springer Berman|Robert Pulcini,Comedy,18,2010,7000000.0,453079.0
34583,0,0,The Final,Joey Stewart,Drama|Horror|Thriller,37,2010,0.0,0.0
52454,0,0,Mega Shark vs. Crocosaurus,Christopher Ray,Action|Horror|Science Fiction,15,2010,0.0,0.0
46789,0,0,Submarino,Thomas Vinterberg,Drama|Foreign,25,2010,0.0,0.0
62878,0,0,Riverworld,Stuart Gillard,Drama|Science Fiction|Thriller,10,2010,0.0,0.0
41556,4500000,123820,The Romantics,Galt Niederhoffer,Comedy|Drama|Romance,46,2010,4500000.0,123820.0
34335,2000000,0,Nine Dead,Chris Shadley,Crime|Drama|Horror|Thriller,43,2010,2000000.0,0.0
41584,0,0,Wonders of the Solar System,Michael Lachmann|Paul Olding,Documentary,10,2010,0.0,0.0
71700,0,0,Repeaters,Carl Bessai,Science Fiction|Thriller|Drama,26,2010,0.0,0.0
57018,0,0,Captifs,Yann Gozlan,Horror|Thriller,16,2010,0.0,0.0
45556,5000000,0,Arctic Blast,Brian Trenchard-Smith,Science Fiction,24,2010,5000000.0,0.0
45752,0,0,Scooby-Doo! Camp Scare,Ethan Spaulding,Animation|Comedy|Family,11,2010,0.0,0.0
46713,2300000,0,Hunt to Kill,Keoni Waxman,Action|Adventure|Thriller,18,2010,2300000.0,0.0
44160,0,0,Bal,Semih KaplanoÄŸlu,Drama,15,2010,0.0,0.0
44944,0,37000000,For Colored Girls,Tyler Perry,Drama,14,2010,0.0,37000000.0
40080,0,0,The Cutting Edge: Fire & Ice,Stephen Herek,Drama|Romance,14,2010,0.0,0.0
74518,0,0,Territories,Olivier Abbou,Thriller|Horror,13,2010,0.0,0.0
70925,0,0,Oranges and Sunshine,Jim Loach,Drama,15,2010,0.0,0.0
39440,0,0,Waiting for 'Superman',Davis Guggenheim,Documentary,26,2010,0.0,0.0
63578,0,951179,The Trip,Michael Winterbottom,Comedy|Drama,61,2010,0.0,951179.0
54700,0,0,The Presence,Tom Provost,Drama|Horror|Thriller,13,2010,0.0,0.0
45368,0,0,Comme les 5 doigts de la main,Alexandre Arcady,Crime,21,2010,0.0,0.0
47763,0,0,The Shrine,Jon Knautz,Horror,24,2010,0.0,0.0
53459,1300000,0,F,Johannes Roberts,Horror|Thriller,12,2010,1300000.0,0.0
33602,0,0,Temple Grandin,Mick Jackson,Drama,48,2010,0.0,0.0
352812,0,0,Tick Tock Tale,Dean Wellins,Animation,13,2010,0.0,0.0
57120,0,876302,Meek's Cutoff,Kelly Reichardt,Drama|Western,39,2010,0.0,876302.0
55246,0,22270,Ceremony,Max Winkler,Comedy|Romance,10,2010,0.0,22270.0
57627,0,0,à¸ªà¸´à¹ˆà¸‡à¹€à¸¥à¹‡à¸à¹€à¸¥à¹‡à¸à¸—à¸µà¹ˆà¹€à¸£à¸µà¸¢à¸à¸§à¹ˆà¸²...à¸£à¸±à¸,Puttipong Pormsaka Na-Sakonnakorn|Wasin Pokpong,Comedy|Romance,27,2010,0.0,0.0
41345,0,0,Shank,Mo Ali,Action|Drama|Thriller,16,2010,0.0,0.0
52333,0,0,Astral City: A Spiritual Journey,Wagner de Assis,Drama,12,2010,0.0,0.0
46138,7200000,0,Made in Dagenham,Nigel Cole,Comedy|Drama|History,52,2010,7200000.0,0.0
74471,0,0,The Dead,Howard J. Ford|Jonathan Ford,Horror|Action|Thriller|Science Fiction,31,2010,0.0,0.0
39522,0,0,Mega Piranha,Eric Forsberg,Action|Adventure|Horror|Science Fiction,26,2010,0.0,0.0
40720,0,0,Twelve,Joel Schumacher,Thriller|Drama|Action|Crime,56,2010,0.0,0.0
31967,0,0,Dante's Inferno: An Animated Epic,ShukÅ Murase|Mike Disa|Victor Cook|Kim Sang-Jin|Jong-Sik Nam|Lee Seung-Gyu|Shuko Murase,Action|Adventure|Animation|Fantasy|Horror,40,2010,0.0,0.0
38033,0,0,Chain Letter,Deon Taylor,Horror|Thriller,15,2010,0.0,0.0
48243,3167000,0,Essential Killing,Jerzy Skolimowski,Thriller|War,17,2010,3167000.0,0.0
54532,0,0,Is It Just Me?,J.C. Calciano,Drama|Comedy|Romance,11,2010,0.0,0.0
66195,0,14870,The Perfect Host,Nick Tomnay,Comedy|Thriller|Crime,47,2010,0.0,14870.0
43922,0,0,Legendary,Mel Damski,Drama,12,2010,0.0,0.0
35688,20000000,60072596,Why Did I Get Married Too?,Tyler Perry,Comedy|Romance,21,2010,20000000.0,60072596.0
64108,0,0,The Frankenstein Syndrome,Sean Tretta,Horror|Science Fiction,12,2010,0.0,0.0
35791,60000000,296221663,Resident Evil: Afterlife,Paul W.S. Anderson,Action|Adventure|Horror|Science Fiction,882,2010,60000000.0,296221663.0
31196,300000,0,Growth,Gabriel Cowan,Horror|Science Fiction|Thriller,11,2010,300000.0,0.0
38883,0,0,ProtÃ©ger et servir,Eric Lavaine,Comedy,11,2010,0.0,0.0
27584,0,0,High School,John Stalberg,Comedy,26,2010,0.0,0.0
50037,1100000,0,Beyond the Black Rainbow,Panos Cosmatos,Fantasy|Science Fiction|Horror,30,2010,1100000.0,0.0
70862,0,0,American Grindhouse,Elijah Drenner,Documentary|History,10,2010,0.0,0.0
11761,0,0,Peacock,Michael Lander,Mystery|Thriller,22,2010,0.0,0.0
